Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
19,1.0,Travel_Rarely,489,Human Resources,2,2,Technical Degree,1,Male,52,2,1,Human Resources,4,Single,2564.0,1.0,No,12,3.0,3,0.0,1.0,3.0,4,1.0,0.0,0.0,0.0
30,1.0,Non-Travel,1398,Sales,22,4,Other,3,Female,69,3,3,Sales Executive,1,Married,8412.0,0.0,No,11,3.0,3,0.0,10.0,3.0,3,9.0,8.0,7.0,8.0
57,1.0,Travel_Rarely,210,Sales,29,3,Marketing,1,Male,56,2,4,Manager,4,Divorced,14118.0,3.0,No,12,3.0,3,1.0,28.5,3.0,2,1.0,0.0,0.0,0.0
50,1.0,Travel_Rarely,1099,Research & Development,29,4,Life Sciences,2,Male,88,2,4,Manager,3,Married,16581.0,0.0,No,15,3.0,2,1.0,28.0,2.0,3,18.0,10.0,7.5,7.0
30,1.0,Non-Travel,1116,Research & Development,2,3,Medical,3,Female,49,3,1,Laboratory Technician,4,Single,2564.0,0.0,No,14,3.0,3,0.0,12.0,2.0,2,11.0,7.0,6.0,7.0
60,1.0,Travel_Frequently,1499,Sales,28,3,Marketing,3,Female,80,2,3,Sales Executive,1,Married,10266.0,4.0,No,19,3.0,4,0.0,22.0,4.5,4,18.0,13.0,7.5,11.0
47,1.0,Travel_Rarely,983,Research & Development,2,2,Medical,1,Female,65,3,2,Manufacturing Director,4,Divorced,5070.0,5.0,No,13,3.0,3,2.5,20.0,2.0,3,5.0,0.0,0.0,4.0
46,1.0,Travel_Rarely,1009,Research & Development,2,3,Life Sciences,1,Male,51,3,4,Research Director,3,Married,16581.0,6.0,No,13,3.0,3,0.0,26.0,2.0,1,3.0,2.0,0.0,1.0
35,1.0,Travel_Rarely,144,Research & Development,22,3,Life Sciences,4,Male,46,1,1,Laboratory Technician,3,Single,4230.0,0.0,No,15,3.0,3,0.0,6.0,2.0,3,5.0,4.0,4.0,3.0
54,1.0,Travel_Rarely,548,Research & Development,8,4,Life Sciences,3,Female,42,3,2,Laboratory Technician,3,Single,3780.0,7.0,No,11,3.0,3,0.0,19.0,3.0,3,1.0,0.0,0.0,0.0
34,1.0,Travel_Rarely,1303,Research & Development,2,4,Life Sciences,4,Male,62,2,1,Research Scientist,3,Divorced,2768.0,3.0,No,12,3.0,3,1.0,14.0,3.0,3,7.0,3.0,5.0,7.0
46,1.0,Travel_Rarely,1125,Sales,10,3,Marketing,3,Female,94,2,3,Sales Executive,4,Married,9071.0,2.0,Yes,19,3.0,3,1.0,15.0,3.0,3,3.0,2.0,1.0,2.0
31,1.0,Travel_Rarely,1274,Research & Development,9,1,Life Sciences,3,Male,33,3,3,Manufacturing Director,2,Divorced,10648.0,1.0,No,25,3.0,4,1.0,13.0,4.5,4,13.0,8.0,0.0,8.0
33,1.0,Travel_Rarely,1277,Research & Development,15,1,Medical,2,Male,56,3,3,Manager,3,Married,13610.0,7.0,Yes,12,3.0,4,0.0,15.0,2.0,4,7.0,6.0,7.0,7.0
33,1.0,Travel_Rarely,587,Research & Development,10,1,Medical,1,Male,38,1,1,Laboratory Technician,4,Divorced,3408.0,7.0,No,13,3.0,1,2.5,8.0,2.0,3,4.0,3.0,1.0,3.0
30,1.0,Travel_Rarely,413,Sales,7,1,Marketing,4,Male,57,3,1,Sales Representative,2,Single,2983.0,0.0,No,14,3.0,1,0.0,4.0,3.0,3,3.0,2.0,1.0,2.0
35,1.0,Travel_Rarely,1276,Research & Development,16,3,Life Sciences,4,Male,72,3,3,Healthcare Representative,3,Married,7632.0,4.0,Yes,12,3.0,3,0.0,10.0,2.0,3,8.0,7.0,0.0,0.0
31,1.0,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,Male,66,3,3,Healthcare Representative,3,Married,9824.0,3.0,No,12,3.0,1,0.0,12.0,2.0,3,1.0,0.0,0.0,0.0
34,1.0,Travel_Frequently,988,Human Resources,23,3,Human Resources,2,Female,43,3,3,Human Resources,1,Divorced,9950.0,8.5,Yes,15,3.0,3,2.5,11.0,2.0,3,3.0,2.0,0.0,2.0
42,1.0,Travel_Frequently,1474,Research & Development,5,2,Other,2,Male,97,3,1,Laboratory Technician,3,Married,2093.0,4.0,No,17,3.0,4,1.0,8.0,4.0,3,2.0,2.0,2.0,0.0
36,1.0,Non-Travel,635,Sales,10,4,Medical,2,Male,32,3,3,Sales Executive,4,Single,9980.0,1.0,No,14,3.0,4,0.0,10.0,3.0,2,10.0,3.0,7.5,7.0
22,1.0,Travel_Frequently,1368,Research & Development,4,1,Technical Degree,3,Male,99,2,1,Laboratory Technician,3,Single,3894.0,5.0,No,16,3.0,3,0.0,4.0,3.0,3,2.0,2.0,1.0,2.0
48,1.0,Travel_Rarely,163,Sales,2,5,Marketing,2,Female,37,3,2,Sales Executive,4,Married,4051.0,2.0,No,14,3.0,1,1.0,14.0,2.0,3,9.0,7.0,6.0,7.0
55,1.0,Travel_Rarely,1117,Sales,18,5,Life Sciences,1,Female,83,3,4,Manager,2,Single,16581.0,3.0,No,23,3.0,4,0.0,28.5,2.0,3,10.0,9.0,7.0,7.0
41,1.0,Non-Travel,267,Sales,10,2,Life Sciences,4,Male,56,3,2,Sales Executive,4,Single,6230.0,7.0,No,14,3.0,4,0.0,16.0,3.0,3,14.0,3.0,1.0,10.0
35,1.0,Travel_Rarely,619,Sales,1,3,Marketing,2,Male,85,3,2,Sales Executive,3,Married,4717.0,8.5,No,11,3.0,3,0.0,15.0,2.0,3,11.0,9.0,6.0,9.0
40,1.0,Travel_Rarely,302,Research & Development,6,3,Life Sciences,2,Female,75,3,4,Manufacturing Director,3,Single,13237.0,7.0,No,15,3.0,3,0.0,22.0,3.0,3,18.0,6.0,5.0,13.0
39,1.0,Travel_Frequently,443,Research & Development,8,1,Life Sciences,3,Female,48,3,1,Laboratory Technician,3,Married,3755.0,1.0,No,11,3.0,1,1.0,8.0,3.0,3,8.0,3.0,0.0,7.0
31,1.0,Travel_Rarely,828,Sales,2,1,Life Sciences,2,Male,77,3,2,Sales Executive,4,Single,6582.0,4.0,Yes,13,3.0,3,0.0,10.0,2.0,4,6.0,5.0,0.0,5.0
42,1.0,Travel_Rarely,319,Research & Development,24,3,Medical,4,Male,56,3,3,Manufacturing Director,1,Married,7406.0,1.0,Yes,21,3.0,4,1.0,10.0,4.5,2,10.0,9.0,5.0,8.0
45,1.0,Travel_Rarely,561,Sales,2,3,Other,4,Male,61,3,2,Sales Executive,2,Married,4805.0,0.0,No,19,3.0,2,1.0,9.0,3.0,4,8.0,7.0,3.0,7.0
26,1.0,Travel_Frequently,426,Human Resources,17,4,Life Sciences,2,Female,58,3,1,Human Resources,3,Divorced,2741.0,0.0,Yes,11,3.0,2,1.0,8.0,2.0,2,7.0,7.0,1.0,0.0
29,1.0,Travel_Rarely,232,Research & Development,19,3,Technical Degree,4,Male,34,3,2,Manufacturing Director,4,Divorced,4262.0,4.0,No,12,3.0,2,2.0,8.0,2.0,4,3.0,2.0,1.0,2.0
33,1.0,Travel_Rarely,922,Research & Development,1,5,Medical,1,Female,95,4,4,Research Director,3,Divorced,16184.0,4.0,No,19,3.0,3,1.0,10.0,2.0,3,6.0,1.0,0.0,5.0
31,1.0,Travel_Rarely,688,Sales,7,3,Life Sciences,3,Male,44,2,3,Manager,4,Divorced,11557.0,8.5,No,21,3.0,3,1.0,10.0,3.0,2,5.0,4.0,0.0,1.0
18,1.0,Travel_Frequently,1306,Sales,5,3,Marketing,2,Male,69,3,1,Sales Representative,2,Single,1878.0,1.0,Yes,14,3.0,4,0.0,0.0,3.0,3,0.0,0.0,0.0,0.0
40,1.0,Non-Travel,1094,Sales,28,3,Other,3,Male,58,1,3,Sales Executive,1,Divorced,10932.0,3.0,No,15,3.0,3,1.0,20.0,2.0,3,1.0,0.0,0.0,1.0
41,1.0,Non-Travel,509,Research & Development,2,4,Other,1,Female,62,2,2,Healthcare Representative,3,Single,6811.0,2.0,Yes,17,3.0,1,0.0,10.0,3.0,3,8.0,7.0,0.0,7.0
26,1.0,Travel_Rarely,775,Sales,29,2,Medical,1,Male,45,3,2,Sales Executive,3,Divorced,4306.0,5.0,No,12,3.0,1,2.0,8.0,4.5,3,0.0,0.0,0.0,0.0
35,1.0,Travel_Rarely,195,Sales,1,3,Medical,1,Female,80,3,2,Sales Executive,3,Single,4859.0,1.0,No,16,3.0,4,0.0,5.0,3.0,3,5.0,4.0,0.0,3.0
34,1.0,Travel_Rarely,258,Sales,21,4,Life Sciences,4,Male,74,4,2,Sales Executive,4,Single,5337.0,1.0,No,12,3.0,4,0.0,10.0,3.0,3,10.0,7.0,5.0,7.0
26,1.0,Travel_Rarely,471,Research & Development,24,3,Technical Degree,3,Male,66,1,1,Laboratory Technician,4,Single,2340.0,1.0,Yes,18,3.0,2,0.0,1.0,3.0,1,1.0,0.0,0.0,0.0
37,1.0,Travel_Rarely,799,Research & Development,1,3,Technical Degree,2,Female,59,3,3,Manufacturing Director,4,Single,7491.0,4.0,No,17,3.0,4,0.0,12.0,3.0,4,6.0,5.0,1.0,2.0
46,1.0,Travel_Frequently,1034,Research & Development,18,1,Medical,1,Female,86,3,3,Healthcare Representative,3,Married,10527.0,5.0,No,11,3.0,4,0.0,28.0,3.0,2,2.0,2.0,1.0,2.0
41,1.0,Travel_Rarely,1276,Sales,2,5,Life Sciences,2,Female,91,3,4,Manager,1,Married,16581.0,7.0,No,16,3.0,2,1.0,22.0,2.0,3,18.0,14.5,7.5,8.0
37,1.0,Non-Travel,142,Sales,9,4,Medical,1,Male,69,3,3,Sales Executive,2,Divorced,8834.0,1.0,No,13,3.0,4,1.0,9.0,4.5,3,9.0,5.0,7.0,7.0
52,1.0,Travel_Rarely,956,Research & Development,6,2,Technical Degree,4,Male,78,3,2,Research Scientist,1,Divorced,5577.0,3.0,Yes,12,3.0,2,2.0,18.0,3.0,3,10.0,9.0,6.0,9.0
32,1.0,Non-Travel,1474,Sales,11,4,Other,4,Male,60,4,2,Sales Executive,3,Married,4707.0,8.0,No,12,3.0,4,0.0,6.0,2.0,3,4.0,2.0,1.0,2.0
24,1.0,Travel_Frequently,535,Sales,24,3,Medical,4,Male,38,3,1,Sales Representative,4,Married,2400.0,0.0,No,13,3.0,3,2.0,3.0,3.0,3,2.0,2.0,2.0,1.0
38,1.0,Travel_Rarely,1495,Research & Development,10,3,Medical,3,Female,76,3,2,Healthcare Representative,3,Married,9824.0,3.0,No,19,3.0,3,1.0,18.0,4.0,3,1.0,0.0,0.0,0.0
37,1.0,Travel_Rarely,446,Research & Development,1,4,Life Sciences,2,Female,65,3,2,Manufacturing Director,2,Married,6447.0,6.0,No,12,3.0,2,1.0,8.0,2.0,2,6.0,5.0,4.0,3.0
49,1.0,Travel_Rarely,1245,Research & Development,18,4,Life Sciences,4,Male,58,2,5,Research Director,3,Divorced,16581.0,1.0,Yes,17,3.0,3,1.0,28.5,4.5,3,18.0,9.0,0.0,9.0
24,1.0,Travel_Rarely,691,Research & Development,23,3,Medical,2,Male,89,4,1,Research Scientist,4,Married,2725.0,1.0,Yes,11,3.0,2,2.0,6.0,3.0,3,6.0,5.0,1.0,4.0
26,1.0,Travel_Rarely,703,Sales,28,2,Marketing,1,Male,66,3,2,Sales Executive,2,Married,6272.0,1.0,No,20,3.0,4,2.0,6.0,4.5,4,5.0,3.0,1.0,4.0
24,1.0,Travel_Rarely,823,Research & Development,17,2,Other,4,Male,94,2,1,Laboratory Technician,2,Married,2127.0,1.0,No,21,3.0,4,1.0,1.0,2.0,3,1.0,0.0,0.0,0.0
50,1.0,Travel_Frequently,1246,Human Resources,3,3,Medical,1,Male,99,3,5,Manager,2,Married,16581.0,1.0,No,11,3.0,3,1.0,28.5,2.0,3,18.0,5.0,7.5,7.0
25,1.0,Travel_Rarely,622,Sales,13,1,Medical,2,Male,40,3,1,Sales Representative,3,Married,2096.0,1.0,No,11,3.0,3,0.0,7.0,1.0,3,7.0,4.0,0.0,6.0
24,1.0,Travel_Frequently,1287,Research & Development,7,3,Life Sciences,1,Female,55,3,1,Laboratory Technician,3,Married,2886.0,1.0,Yes,16,3.0,4,1.0,6.0,4.0,3,6.0,3.0,1.0,2.0
30,1.0,Travel_Frequently,448,Sales,12,4,Life Sciences,2,Male,74,2,1,Sales Representative,1,Married,2033.0,1.0,No,18,3.0,3,1.0,1.0,2.0,4,1.0,0.0,0.0,0.0
34,1.0,Travel_Rarely,254,Research & Development,1,2,Life Sciences,2,Male,83,2,1,Research Scientist,4,Married,3622.0,1.0,Yes,13,3.0,4,1.0,6.0,3.0,3,6.0,5.0,1.0,3.0
31,1.0,Travel_Rarely,1365,Sales,13,4,Medical,2,Male,46,3,2,Sales Executive,1,Divorced,4233.0,2.0,No,17,3.0,3,0.0,9.0,2.0,1,3.0,1.0,1.0,2.0
35,1.0,Travel_Rarely,538,Research & Development,25,2,Other,1,Male,54,2,2,Laboratory Technician,4,Single,3681.0,4.0,No,14,3.0,4,0.0,9.0,3.0,3,3.0,2.0,0.0,2.0
31,1.0,Travel_Rarely,525,Sales,6,4,Medical,1,Male,66,4,2,Sales Executive,4,Divorced,5460.0,4.0,No,22,3.0,4,2.0,13.0,4.0,4,7.0,7.0,5.0,7.0
27,1.0,Travel_Rarely,798,Research & Development,6,4,Medical,1,Female,66,2,1,Research Scientist,3,Divorced,2187.0,0.0,No,12,3.0,3,2.0,6.0,4.5,2,5.0,3.0,0.0,3.0
37,1.0,Travel_Rarely,558,Sales,2,3,Marketing,4,Male,75,3,2,Sales Executive,3,Married,9602.0,4.0,Yes,11,3.0,3,1.0,17.0,3.0,2,3.0,0.0,1.0,0.0
20,1.0,Travel_Rarely,959,Research & Development,1,3,Life Sciences,4,Female,83,2,1,Research Scientist,2,Single,2836.0,1.0,No,13,3.0,4,0.0,1.0,0.5,4,1.0,0.0,0.0,0.0
42,1.0,Travel_Rarely,622,Research & Development,2,4,Life Sciences,3,Female,81,3,2,Healthcare Representative,4,Married,4089.0,1.0,No,13,3.0,2,2.0,10.0,4.0,3,10.0,2.0,2.0,2.0
43,1.0,Travel_Rarely,782,Research & Development,6,4,Other,2,Male,50,2,4,Research Director,4,Divorced,16581.0,4.0,Yes,14,3.0,3,1.0,21.0,3.0,2,1.0,0.0,0.0,0.0
38,1.0,Travel_Rarely,362,Research & Development,1,1,Life Sciences,3,Female,43,3,1,Research Scientist,1,Single,2619.0,3.0,No,17,3.0,4,0.0,8.0,3.0,2,0.0,0.0,0.0,0.0
43,1.0,Travel_Frequently,1001,Research & Development,9,5,Medical,4,Male,72,3,2,Laboratory Technician,3,Divorced,5679.0,3.0,Yes,13,3.0,2,1.0,10.0,3.0,3,8.0,7.0,4.0,7.0
48,1.0,Travel_Rarely,1236,Research & Development,1,4,Life Sciences,4,Female,40,2,4,Manager,1,Married,15402.0,7.0,No,11,3.0,1,1.0,21.0,3.0,1,3.0,2.0,0.0,2.0
44,1.0,Travel_Rarely,1112,Human Resources,1,4,Life Sciences,1,Female,50,2,2,Human Resources,3,Single,5985.0,4.0,No,11,3.0,2,0.0,10.0,1.0,4,2.0,2.0,0.0,2.0
34,1.0,Travel_Rarely,204,Sales,14,3,Technical Degree,3,Female,31,3,1,Sales Representative,3,Divorced,2579.0,1.0,Yes,18,3.0,4,2.0,8.0,3.0,3,8.0,2.0,0.0,6.0
27,1.0,Travel_Rarely,1420,Sales,2,1,Marketing,3,Male,85,3,1,Sales Representative,1,Divorced,3041.0,0.0,No,11,3.0,2,1.0,5.0,3.0,3,4.0,3.0,0.0,2.0
21,1.0,Travel_Rarely,1343,Sales,22,1,Technical Degree,3,Male,49,3,1,Sales Representative,3,Single,3447.0,1.0,No,11,3.0,3,0.0,3.0,2.0,3,3.0,2.0,1.0,2.0
44,1.0,Travel_Rarely,1315,Research & Development,3,4,Other,4,Male,35,3,5,Manager,4,Married,16581.0,4.0,Yes,12,3.0,1,1.0,26.0,2.0,4,2.0,2.0,0.0,1.0
22,1.0,Travel_Rarely,604,Research & Development,6,1,Medical,1,Male,69,3,1,Research Scientist,3,Married,2773.0,0.0,No,20,3.0,4,0.0,3.0,3.0,3,2.0,2.0,2.0,2.0
33,1.0,Travel_Rarely,1216,Sales,8,4,Marketing,3,Male,39,3,2,Sales Executive,3,Divorced,7104.0,0.0,No,12,3.0,4,0.0,6.0,3.0,3,5.0,0.0,1.0,2.0
32,1.0,Travel_Rarely,646,Research & Development,9,4,Life Sciences,1,Female,92,3,2,Research Scientist,4,Married,6322.0,1.0,Yes,12,3.0,4,1.0,6.0,2.0,2,6.0,4.0,0.0,5.0
30,1.0,Travel_Frequently,160,Research & Development,3,3,Medical,3,Female,71,3,1,Research Scientist,3,Divorced,2083.0,1.0,No,20,3.0,3,1.0,1.0,2.0,3,1.0,0.0,0.0,0.0
53,1.0,Travel_Rarely,238,Sales,1,1,Medical,4,Female,34,3,2,Sales Executive,1,Single,8381.0,7.0,No,20,3.0,4,0.0,18.0,2.0,4,14.0,7.0,7.5,10.0
34,1.0,Travel_Rarely,1397,Research & Development,1,5,Life Sciences,2,Male,42,3,1,Research Scientist,4,Married,2691.0,1.0,No,12,3.0,4,1.0,10.0,4.0,2,10.0,9.0,7.5,8.0
45,1.0,Travel_Frequently,306,Sales,26,4,Life Sciences,1,Female,100,3,2,Sales Executive,1,Married,4286.0,2.0,No,14,3.0,4,2.0,5.0,4.0,3,1.0,1.0,0.0,0.0
26,1.0,Travel_Rarely,991,Research & Development,6,3,Life Sciences,3,Female,71,3,1,Laboratory Technician,4,Married,2659.0,1.0,Yes,13,3.0,3,1.0,3.0,2.0,3,3.0,2.0,0.0,2.0
37,1.0,Travel_Rarely,482,Research & Development,3,3,Other,3,Male,36,3,3,Manufacturing Director,3,Married,9434.0,1.0,No,15,3.0,3,1.0,10.0,2.0,3,10.0,7.0,7.0,8.0
29,1.0,Travel_Rarely,1176,Sales,3,2,Medical,2,Female,62,3,2,Sales Executive,3,Married,5561.0,1.0,No,14,3.0,1,1.0,6.0,4.5,2,6.0,0.0,1.0,2.0
35,1.0,Travel_Rarely,1017,Research & Development,6,4,Life Sciences,2,Male,82,1,2,Research Scientist,4,Single,6646.0,1.0,No,13,3.0,2,0.0,17.0,3.0,3,17.0,11.0,7.5,8.0
33,1.0,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,3,Male,30,3,2,Healthcare Representative,4,Divorced,7725.0,3.0,No,23,3.0,3,1.0,15.0,2.0,1,13.0,11.0,4.0,7.0
54,1.0,Travel_Rarely,397,Human Resources,19,4,Medical,3,Male,88,3,3,Human Resources,2,Married,10725.0,2.0,No,15,3.0,3,1.0,16.0,1.0,4,9.0,7.0,7.0,1.0
36,1.0,Travel_Rarely,913,Research & Development,9,2,Medical,2,Male,48,2,2,Manufacturing Director,2,Divorced,8847.0,2.0,Yes,11,3.0,3,1.0,13.0,2.0,3,3.0,2.0,0.0,2.0
27,1.0,Travel_Rarely,1115,Research & Development,3,4,Medical,1,Male,54,2,1,Research Scientist,4,Single,2045.0,0.0,No,13,3.0,4,0.0,5.0,0.5,3,4.0,2.0,1.0,1.0
20,1.0,Travel_Rarely,1362,Research & Development,10,1,Medical,4,Male,32,3,1,Research Scientist,3,Single,1009.0,1.0,Yes,11,3.0,4,0.0,1.0,4.5,3,1.0,0.0,1.0,1.0
33,1.0,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,Male,70,3,1,Research Scientist,1,Single,3348.0,1.0,Yes,11,3.0,1,0.0,10.0,3.0,3,10.0,8.0,7.5,7.0
35,1.0,Non-Travel,727,Research & Development,3,3,Life Sciences,3,Male,41,2,1,Laboratory Technician,3,Married,1281.0,1.0,No,18,3.0,3,2.0,1.0,3.0,3,1.0,0.0,0.0,0.0
23,1.0,Travel_Rarely,885,Research & Development,4,3,Medical,1,Male,58,4,1,Research Scientist,1,Married,2819.0,2.0,No,16,3.0,1,1.0,5.0,3.0,4,3.0,2.0,0.0,2.0
25,1.0,Travel_Rarely,810,Sales,8,3,Life Sciences,4,Male,57,4,2,Sales Executive,2,Married,4851.0,0.0,No,22,3.0,3,1.0,4.0,4.0,3,3.0,2.0,1.0,2.0
38,1.0,Travel_Rarely,243,Sales,7,4,Marketing,4,Female,46,2,2,Sales Executive,4,Single,4028.0,0.0,No,20,3.0,1,0.0,8.0,2.0,3,7.0,7.0,0.0,5.0
29,1.0,Travel_Frequently,806,Research & Development,1,4,Life Sciences,2,Male,76,1,1,Research Scientist,4,Divorced,2720.0,1.0,No,18,3.0,4,1.0,10.0,4.5,3,10.0,7.0,2.0,8.0
48,1.0,Travel_Rarely,817,Sales,2,1,Marketing,2,Male,56,4,2,Sales Executive,2,Married,8120.0,3.0,No,12,3.0,4,0.0,12.0,3.0,3,2.0,2.0,2.0,2.0
27,1.0,Travel_Frequently,1410,Sales,3,1,Medical,4,Female,71,4,2,Sales Executive,4,Divorced,4647.0,1.0,Yes,20,3.0,2,2.0,6.0,3.0,3,6.0,5.0,0.0,4.0
37,1.0,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,4,Male,80,4,1,Research Scientist,4,Single,4680.0,3.0,No,17,3.0,1,0.0,4.0,2.0,3,1.0,0.0,0.0,0.0
50,1.0,Travel_Rarely,1207,Research & Development,28,1,Medical,4,Male,74,4,1,Laboratory Technician,3,Married,3221.0,1.0,Yes,11,3.0,3,2.5,20.0,3.0,3,18.0,8.0,3.0,8.0
34,1.0,Travel_Rarely,1442,Research & Development,9,3,Medical,4,Female,46,2,3,Healthcare Representative,2,Single,8621.0,1.0,No,14,3.0,2,0.0,9.0,3.0,4,8.0,7.0,7.0,7.0
24,1.0,Travel_Rarely,693,Sales,3,2,Life Sciences,1,Female,65,3,2,Sales Executive,3,Single,4577.0,8.5,No,14,3.0,1,0.0,4.0,3.0,3,2.0,2.0,2.0,0.0
39,1.0,Travel_Rarely,408,Research & Development,2,4,Technical Degree,4,Female,80,2,2,Healthcare Representative,3,Single,4553.0,1.0,No,11,3.0,1,0.0,20.0,4.0,3,18.0,7.0,7.5,10.0
32,1.0,Travel_Rarely,929,Sales,10,3,Marketing,4,Male,55,3,2,Sales Executive,4,Single,5396.0,1.0,No,12,3.0,4,0.0,10.0,2.0,2,10.0,7.0,0.0,8.0
50,1.0,Travel_Frequently,562,Sales,8,2,Technical Degree,2,Male,50,3,2,Sales Executive,3,Married,6796.0,3.0,Yes,14,3.0,1,1.0,18.0,4.0,3,4.0,3.0,1.0,3.0
38,1.0,Travel_Rarely,827,Research & Development,1,4,Life Sciences,2,Female,33,4,2,Healthcare Representative,4,Single,7625.0,0.0,No,13,3.0,3,0.0,10.0,4.0,2,9.0,7.0,1.0,8.0
27,1.0,Travel_Rarely,608,Research & Development,1,2,Life Sciences,3,Female,68,3,3,Manufacturing Director,1,Married,7412.0,1.0,No,11,3.0,4,0.0,9.0,3.0,3,9.0,7.0,0.0,7.0
32,1.0,Travel_Rarely,1018,Research & Development,3,2,Life Sciences,3,Female,39,3,3,Research Director,4,Single,11159.0,3.0,No,15,3.0,4,0.0,10.0,4.5,3,7.0,7.0,7.0,7.0
47,1.0,Travel_Rarely,703,Sales,14,4,Marketing,4,Male,42,3,2,Sales Executive,1,Single,4960.0,2.0,No,12,3.0,4,0.0,20.0,2.0,3,7.0,7.0,1.0,7.0
40,1.0,Travel_Frequently,580,Sales,5,4,Life Sciences,4,Male,48,2,3,Sales Executive,1,Married,10475.0,5.0,Yes,21,3.0,3,1.0,20.0,2.0,3,18.0,13.0,1.0,12.0
53,1.0,Travel_Rarely,970,Research & Development,7,3,Life Sciences,3,Male,59,4,4,Research Director,3,Married,14814.0,3.0,No,19,3.0,3,0.0,28.5,3.0,3,5.0,1.0,1.0,3.0
41,1.0,Travel_Rarely,427,Human Resources,10,4,Human Resources,2,Male,73,2,5,Manager,4,Divorced,16581.0,3.0,No,15,3.0,2,2.5,23.0,2.0,2,18.0,6.0,7.5,6.0
60,1.0,Travel_Rarely,1179,Sales,16,4,Marketing,1,Male,84,3,2,Sales Executive,1,Single,5405.0,8.0,No,14,3.0,4,0.0,10.0,1.0,3,2.0,2.0,2.0,2.0
27,1.0,Travel_Frequently,294,Research & Development,10,2,Life Sciences,4,Male,32,3,3,Manufacturing Director,1,Divorced,8793.0,1.0,No,21,3.0,3,2.0,9.0,4.0,2,9.0,7.0,1.0,7.0
41,1.0,Travel_Rarely,314,Human Resources,1,3,Human Resources,4,Male,59,2,5,Manager,3,Married,16581.0,1.0,No,12,3.0,2,1.0,22.0,3.0,3,18.0,7.0,2.0,10.0
50,1.0,Travel_Rarely,316,Sales,8,4,Marketing,4,Male,54,3,1,Sales Representative,2,Married,3875.0,7.0,No,15,3.0,4,1.0,4.0,2.0,3,2.0,2.0,2.0,2.0
28,1.0,Travel_Rarely,654,Research & Development,1,2,Life Sciences,1,Female,67,1,1,Research Scientist,2,Single,2216.0,7.0,Yes,13,3.0,4,0.0,10.0,4.0,3,7.0,7.0,3.0,7.0
36,1.0,Non-Travel,427,Research & Development,8,3,Life Sciences,1,Female,63,4,3,Research Director,1,Married,11713.0,8.5,No,14,3.0,1,1.0,10.0,2.0,3,8.0,7.0,0.0,5.0
38,1.0,Travel_Rarely,168,Research & Development,1,3,Life Sciences,3,Female,81,3,3,Manufacturing Director,3,Single,7861.0,4.0,Yes,14,3.0,4,0.0,10.0,4.0,4,1.0,0.0,0.0,0.0
44,1.0,Non-Travel,381,Research & Development,24,3,Medical,1,Male,49,1,1,Laboratory Technician,3,Single,3708.0,2.0,No,14,3.0,3,0.0,9.0,4.5,3,5.0,2.0,1.0,4.0
47,1.0,Travel_Frequently,217,Sales,3,3,Medical,4,Female,49,3,4,Sales Executive,3,Divorced,13770.0,8.5,Yes,12,3.0,4,2.0,28.0,2.0,2,18.0,2.0,7.5,13.0
30,1.0,Travel_Rarely,501,Sales,27,5,Marketing,3,Male,99,3,2,Sales Executive,4,Divorced,5304.0,7.0,No,23,3.0,4,1.0,10.0,2.0,2,8.0,7.0,7.0,7.0
29,1.0,Travel_Rarely,1396,Sales,10,3,Life Sciences,3,Male,99,3,1,Sales Representative,3,Single,2642.0,1.0,No,11,3.0,3,0.0,1.0,4.5,3,1.0,0.0,0.0,0.0
42,1.0,Travel_Frequently,933,Research & Development,19,3,Medical,3,Male,57,4,1,Research Scientist,3,Divorced,2759.0,6.0,Yes,12,3.0,4,0.0,7.0,2.0,3,2.0,2.0,2.0,2.0
43,1.0,Travel_Frequently,775,Sales,15,3,Life Sciences,4,Male,47,2,2,Sales Executive,4,Married,6804.0,3.0,No,18,3.0,3,1.0,7.0,4.5,3,2.0,2.0,2.0,2.0
34,1.0,Travel_Rarely,970,Research & Development,8,2,Medical,2,Female,96,3,2,Healthcare Representative,3,Single,6142.0,3.0,No,11,3.0,4,0.0,10.0,2.0,3,5.0,1.0,4.0,3.0
23,1.0,Travel_Rarely,650,Research & Development,9,1,Medical,2,Male,37,3,1,Laboratory Technician,1,Married,2500.0,1.0,No,14,3.0,4,1.0,5.0,2.0,4,4.0,3.0,0.0,2.0
39,1.0,Travel_Rarely,141,Human Resources,3,3,Human Resources,3,Female,44,4,2,Human Resources,2,Married,6389.0,8.5,No,15,3.0,3,1.0,12.0,3.0,1,8.0,3.0,3.0,6.0
